case_id,act_name
28,ad
28,w
28,b
28,x
29,aa
29,s
29,q
29,u
29,af
29,c
29,f
29,d
29,i
29,k
29,f
29,f
29,ak
29,n
29,f
29,ak
29,o
29,ai
29,b
29,x
30,g
30,a
30,f
30,u
30,c
30,e
30,m
30,ak
30,u
30,n
30,v
30,d
30,a
30,f
30,i
30,ak
30,n
30,k
30,f
30,ak
30,o
30,z
30,ad
30,ac
30,b
30,x
31,al
31,u
31,c
31,d
31,a
31,e
31,j
31,y
31,u
31,a
31,i
31,k
31,b
31,x
32,s
32,aa
32,g
32,f
32,q
32,c
32,a
32,e
32,ak
32,d
32,n
32,u
32,a
32,i
32,f
32,ak
32,k
32,n
32,f
32,f
32,f
32,f
32,f
32,f
32,f
32,f
32,ak
32,n
32,f
32,ak
32,o
32,ai
32,b
32,ah
32,ag
32,aj
32,ad
32,x
33,t
33,af
33,aa
33,s
33,p
33,f
33,q
33,e
33,u
33,c
33,f
33,al
33,a
33,r
33,f
33,ak
33,d
33,a
33,o
33,z
33,u
33,u
33,a
33,i
33,k
33,b
33,ah
33,ag
33,ag
33,aj
33,ad
33,x
34,aa
34,g
34,c
34,q
34,a
34,d
34,i
34,f
34,e
34,ak
34,al
34,s
34,o
34,k
34,ai
34,b
34,ac
34,ad
34,w
34,ad
34,ag
34,ag
34,aj
34,ad
34,x
35,g
35,al
35,c
35,a
35,i
35,k
35,d
35,b
35,w
35,ad
35,x
36,u
36,e
36,c
36,a
36,d
36,u
36,a
36,i
36,k
36,ad
36,ag
36,aj
36,b
36,ac
36,ad
36,x
37,t
37,l
37,c
37,q
37,p
37,h
37,s
37,a
37,aa
37,u
37,af
37,d
37,f
37,i
37,k
37,f
37,ak
37,o
37,ai
37,ad
37,ac
37,b
37,w
37,ad
37,ac
37,ad
37,x
38,u
38,al
38,a
38,g
38,c
38,i
38,d
38,k
38,ad
38,x
39,g
39,a
39,m
39,c
39,d
39,u
39,f
39,ak
39,v
39,u
39,o
39,i
39,k
39,ai
39,ad
39,w
39,b
39,ag
39,aj
39,ad
39,w
39,b
39,ah
39,ad
39,ac
39,b
39,ag
39,aj
39,b
39,x
40,f
40,g
40,p
40,c
40,t
40,ak
40,d
40,aa
40,a
40,r
40,h
40,s
40,q
40,af
40,al
40,o
40,i
40,ai
40,k
40,b
40,x
41,e
41,c
41,f
41,a
41,m
41,ak
41,d
41,al
41,v
41,i
41,o
41,k
41,z
41,b
41,w
41,ad
41,x
42,af
42,j
42,q
42,e
42,y
42,f
42,g
42,c
42,s
42,u
42,u
42,ak
42,o
42,d
42,z
42,a
42,i
42,k
42,b
42,ac
42,b
42,w
42,ad
42,ac
42,b
42,ah
42,b
42,x
43,e
43,g
43,c
43,u
43,d
43,a
43,u
43,i
43,k
43,b
43,w
43,ad
43,w
43,ad
43,x
44,g
44,r
44,m
44,a
44,c
44,t
44,u
44,f
44,p
44,v
44,e
44,d
44,ak
44,n
44,i
44,f
44,k
44,f
44,f
44,ak
44,n
44,f
44,f
44,f
44,ak
44,o
44,z
44,ad
44,ah
44,ag
44,ag
44,ag
44,ag
44,aj
44,b
44,x
45,g
45,c
45,e
45,d
45,u
45,a
45,a
45,a
45,i
45,k
45,b
45,x
46,g
46,m
46,v
46,u
46,e
46,f
46,c
46,u
46,a
46,d
46,f
46,f
46,i
46,k
46,f
46,ak
46,n
46,f
46,f
46,f
46,f
46,f
46,ak
46,o
46,ai
46,ad
46,ac
46,b
46,x
47,al
47,f
47,t
47,g
47,e
47,c
47,u
47,ab
47,f
47,m
47,a
47,p
47,a
47,d
47,u
47,ak
47,v
47,o
47,ai
47,u
47,a
47,i
47,k
47,b
47,x
48,g
48,t
48,f
48,ak
48,m
48,r
48,p
48,a
48,al
48,o
48,u
48,c
48,v
48,ai
48,a
48,d
48,u
48,u
48,a
48,u
48,i
48,k
48,b
48,ac
48,ad
48,w
48,ad
48,ac
48,b
48,x
49,f
49,m
49,v
49,u
49,j
49,y
49,e
49,ae
49,i
49,c
49,f
49,d
49,f
49,k
49,ak
49,o
49,z
49,ad
49,x
50,ae
50,a
50,u
50,f
50,y
50,i
50,m
50,c
50,k
50,g
50,d
50,v
50,f
50,ak
50,n
50,f
50,ak
50,n
50,f
50,f
50,ak
50,o
50,z
50,ad
50,w
50,b
50,ah
50,ag
50,ag
50,ag
50,ag
50,ag
50,ag
50,aj
50,b
50,x
51,g
51,c
51,d
51,e
51,al
51,a
51,u
51,a
51,i
51,k
51,ad
51,x
52,t
52,al
52,c
52,f
52,p
52,d
52,u
52,e
52,m
52,l
52,f
52,v
52,a
52,i
52,ak
52,k
52,o
52,z
52,b
52,x
53,t
53,m
53,v
53,f
53,c
53,a
53,p
53,ab
53,d
53,f
53,ak
53,u
53,n
53,a
53,f
53,i
53,ak
53,o
53,k
53,z
53,ad
53,ag
53,ah
53,aj
53,b
53,ac
53,b
53,x
54,q
54,aa
54,c
54,f
54,h
54,u
54,p
54,r
54,t
54,d
54,a
54,g
54,i
54,s
54,ak
54,k
54,n
54,f
54,ak
54,o
54,ai
54,ad
54,x
55,m
55,c
55,p
55,t
55,f
55,ab
55,f
55,al
55,g
55,d
55,u
55,v
55,f
55,ak
55,n
55,u
55,f
55,i
55,k
55,ak
55,n
55,f
55,ak
55,o
55,ai
55,b
55,x
56,f
56,ab
56,a
56,g
56,c
56,al
56,u
56,p
56,ak
56,m
56,t
56,i
56,v
56,d
56,o
56,k
56,z
56,b
56,x
57,g
57,e
57,al
57,u
57,a
57,c
57,d
57,i
57,k
57,ad
57,ah
57,b
57,w
57,ad
57,ag
57,aj
57,ad
57,w
57,ad
57,ac
57,ad
57,ah
57,b
57,ag
57,ag
57,aj
57,ad
57,x
58,j
58,y
58,a
58,af
58,f
58,c
58,q
58,g
58,s
58,i
58,h
58,d
58,ak
58,k
58,o
58,z
58,ad
58,x
59,f
59,g
59,p
59,e
59,a
59,c
59,t
59,m
59,i
59,v
59,r
59,f
59,d
59,ak
59,o
59,k
59,ai
59,b
59,ac
59,ad
59,x
60,f
60,c
60,y
60,g
60,f
60,d
60,e
60,u
60,j
60,al
60,a
60,m
60,v
60,i
60,k
60,f
60,ak
60,o
60,z
60,ad
60,x
61,f
61,a
61,c
61,d
61,m
61,g
61,u
61,v
61,f
61,ak
61,n
61,a
61,u
61,f
61,i
61,k
61,f
61,ak
61,n
61,f
61,ak
61,o
61,ai
61,b
61,ah
61,b
61,w
61,b
61,x
62,a
62,g
62,c
62,u
62,d
62,u
62,a
62,i
62,k
62,ad
62,x
63,u
63,y
63,j
63,c
63,e
63,ae
63,m
63,a
63,al
63,g
63,f
63,ak
63,o
63,d
63,v
63,i
63,z
63,k
63,ad
63,x
64,u
64,a
64,c
64,al
64,d
64,i
64,k
64,ad
64,w
64,ad
64,w
64,ad
64,w
64,ad
64,x
65,e
65,u
65,g
65,al
65,a
65,c
65,f
65,m
65,ak
65,a
65,d
65,v
65,n
65,u
65,f
65,ak
65,i
65,o
65,z
65,k
65,b
65,ah
65,ad
65,x
66,g
66,f
66,a
66,ak
66,m
66,c
66,u
66,v
66,d
66,o
66,z
66,a
66,u
66,a
66,u
66,i
66,k
66,b
66,ah
66,ag
66,aj
66,ad
66,x
67,e
67,a
67,t
67,al
67,p
67,c
67,l
67,u
67,d
67,i
67,k
67,ad
67,x
68,ab
68,g
68,t
68,p
68,u
68,c
68,d
68,u
68,i
68,k
68,b
68,x
69,u
69,q
69,t
69,e
69,aa
69,r
69,c
69,p
69,d
69,a
69,af
69,g
69,h
69,i
69,s
69,f
69,ak
69,o
69,k
69,z
69,ad
69,w
69,b
69,ac
69,b
69,ah
69,b
69,ac
69,ad
69,x
70,al
70,ae
70,y
70,j
70,c
70,g
70,u
70,i
70,k
70,d
70,b
70,ac
70,ad
70,ac
70,b
70,x
71,g
71,e
71,u
71,al
71,c
71,i
71,k
71,d
71,b
71,w
71,ad
71,x
72,c
72,aa
72,u
72,f
72,q
72,i
72,al
72,k
72,s
72,ak
72,d
72,o
72,ai
72,ad
72,ac
72,ad
72,w
72,ad
72,ah
72,ag
72,ag
72,aj
72,b
72,x
73,e
73,al
73,a
73,y
73,j
73,c
73,g
73,d
73,u
73,i
73,k
73,b
73,w
73,ad
73,x
74,ae
74,j
74,al
74,u
74,a
74,i
74,f
74,y
74,c
74,m
74,k
74,d
74,ak
74,o
74,v
74,z
74,ad
74,x
75,u
75,p
75,t
75,r
75,e
75,al
75,g
75,c
75,u
75,d
75,a
75,a
75,i
75,k
75,b
75,x
76,l
76,al
76,a
76,u
76,t
76,c
76,p
76,a
76,i
76,k
76,d
76,b
76,x
77,t
77,f
77,al
77,u
77,s
77,p
77,af
77,c
77,e
77,d
77,g
77,q
77,ab
77,f
77,u
77,a
77,u
77,f
77,ak
77,o
77,i
77,z
77,k
77,b
77,x
78,q
78,s
78,a
78,f
78,af
78,h
78,ak
78,o
78,c
78,u
78,aa
78,i
78,k
78,e
78,d
78,z
78,b
78,x
79,p
79,u
79,t
79,c
79,g
79,d
79,r
79,e
79,al
79,i
79,k
79,ad
79,x
80,t
80,r
80,al
80,m
80,c
80,u
80,p
80,a
80,f
80,ak
80,d
80,v
80,n
80,i
80,f
80,k
80,f
80,ak
80,o
80,z
80,b
80,ag
80,aj
80,ah
80,ad
80,ac
80,ad
80,x
81,y
81,e
81,ae
81,al
81,f
81,h
81,s
81,q
81,u
81,c
81,aa
81,d
81,u
81,a
81,i
81,f
81,k
81,f
81,f
81,f
81,ak
81,o
81,ai
81,ad
81,w
81,b
81,x
82,q
82,j
82,a
82,u
82,aa
82,ae
82,i
82,f
82,h
82,y
82,c
82,s
82,af
82,k
82,ak
82,d
82,n
82,f
82,f
82,f
82,ak
82,o
82,ai
82,ad
82,x
83,al
83,e
83,a
83,c
83,y
83,d
83,j
83,u
83,i
83,g
83,ae
83,k
83,ad
83,ac
83,ad
83,w
83,b
83,w
83,b
83,x
84,g
84,m
84,e
84,v
84,al
84,a
84,p
84,r
84,f
84,i
84,f
84,c
84,t
84,d
84,k
84,f
84,f
84,f
84,f
84,f
84,ak
84,o
84,z
84,ad
84,x
85,q
85,c
85,u
85,d
85,g
85,s
85,f
85,e
85,i
85,h
85,al
85,j
85,y
85,k
85,ak
85,o
85,ai
85,b
85,x
86,aa
86,af
86,q
86,u
86,s
86,c
86,d
86,p
86,f
86,a
86,t
86,r
86,al
86,u
86,ak
86,h
86,o
86,z
86,i
86,k
86,b
86,x
87,p
87,c
87,t
87,u
87,d
87,i
87,ab
87,k
87,ad
87,w
87,b
87,x
88,u
88,q
88,y
88,f
88,s
88,a
88,aa
88,e
88,ae
88,g
88,af
88,i
88,al
88,k
88,c
88,f
88,d
88,ak
88,n
88,f
88,f
88,f
88,ak
88,o
88,ai
88,ad
88,x
89,g
89,y
89,a
89,ae
89,al
89,u
89,c
89,d
89,i
89,k
89,b
89,x
90,ab
90,t
90,m
90,g
90,v
90,c
90,p
90,d
90,a
90,f
90,i
90,f
90,k
90,ak
90,n
90,f
90,f
90,f
90,f
90,f
90,ak
90,o
90,ai
90,ad
90,x
91,g
91,a
91,i
91,c
91,k
91,d
91,ad
91,x
92,l
92,c
92,d
92,u
92,i
92,t
92,p
92,k
92,b
92,ag
92,aj
92,ad
92,x
93,ae
93,c
93,g
93,al
93,d
93,u
93,y
93,a
93,i
93,k
93,ad
93,x
94,q
94,a
94,e
94,c
94,f
94,t
94,l
94,p
94,u
94,aa
94,d
94,s
94,i
94,k
94,f
94,ak
94,n
94,f
94,f
94,ak
94,n
94,f
94,ak
94,n
94,f
94,ak
94,o
94,z
94,b
94,ag
94,aj
94,b
94,x
95,al
95,e
95,y
95,ae
95,c
95,m
95,a
95,f
95,v
95,ak
95,d
95,i
95,o
95,k
95,z
95,b
95,x
96,a
96,c
96,g
96,i
96,d
96,k
96,b
96,x
97,u
97,e
97,a
97,g
97,j
97,i
97,c
97,y
97,f
97,m
97,ae
97,d
97,k
97,ak
97,v
97,o
97,ai
97,ad
97,x
98,al
98,c
98,u
98,d
98,a
98,a
98,u
98,i
98,k
98,b
98,x
99,t
99,u
99,c
99,a
99,p
99,e
99,g
99,al
99,i
99,l
99,k
99,d
99,b
99,x
100,u
100,c
100,a
100,a
100,d
100,m
100,f
100,e
100,v
100,u
100,f
100,ak
100,i
100,k
100,o
100,ai
100,b
100,x
101,c
101,d
101,a
101,u
101,g
101,u
101,a
101,u
101,i
101,k
101,ad
101,w
101,ad
101,x
102,e
102,u
102,c
102,a
102,d
102,i
102,k
102,b
102,w
102,ad
102,ah
102,ag
102,ag
102,aj
102,b
102,ac
102,b
102,x
103,y
103,g
103,u
103,j
103,ae
103,c
103,i
103,d
103,k
103,b
103,x
104,g
104,c
104,a
104,u
104,al
104,f
104,m
104,i
104,v
104,f
104,d
104,ak
104,k
104,n
104,f
104,ak
104,o
104,z
104,ad
104,x
105,y
105,ae
105,c
105,a
105,u
105,al
105,g
105,d
105,u
105,a
105,i
105,k
105,b
105,ag
105,aj
105,ad
105,ag
105,aj
105,ah
105,b
105,x
106,g
106,al
106,q
106,c
106,af
106,d
106,a
106,s
106,f
106,i
106,e
106,k
106,f
106,f
106,ak
106,o
106,ai
106,b
106,ac
106,ad
106,w
106,ad
106,x
107,c
107,g
107,al
107,a
107,d
107,i
107,m
107,v
107,e
107,f
107,k
107,f
107,f
107,ak
107,n
107,f
107,f
107,f
107,ak
107,o
107,ai
107,ad
107,x
108,f
108,q
108,c
108,y
108,j
108,ae
108,a
108,aa
108,h
108,g
108,s
108,f
108,d
108,ak
108,n
108,f
108,f
108,u
108,ak
108,o
108,a
108,u
108,ai
108,i
108,k
108,ad
108,x
109,g
109,c
109,a
109,al
109,u
109,ae
109,d
109,y
109,i
109,k
109,b
109,ah
109,ag
109,aj
109,ad
109,w
109,ad
109,x
110,r
110,u
110,e
110,c
110,a
110,p
110,t
110,d
110,a
110,i
110,k
110,b
110,w
110,ad
110,x
111,f
111,h
111,ak
111,o
111,u
111,aa
111,af
111,s
111,c
111,e
111,q
111,d
111,u
111,z
111,i
111,k
111,b
111,ac
111,b
111,ac
111,ad
111,w
111,ad
111,ah
111,b
111,w
111,b
111,x
112,q
112,u
112,f
112,aa
112,s
112,c
112,ak
112,d
112,o
112,a
112,ai
112,u
112,a
112,u
112,i
112,k
112,ad
112,ac
112,b
112,ah
112,ag
112,ag
112,aj
112,ad
112,x
113,c
113,d
113,m
113,al
113,f
113,a
113,u
113,v
113,ak
113,i
113,n
113,k
113,f
113,ak
113,n
113,f
113,f
113,ak
113,o
113,ai
113,ad
113,x
114,a
114,u
114,c
114,d
114,a
114,g
114,u
114,u
114,a
114,i
114,k
114,b
114,x
115,ae
115,u
115,c
115,y
115,e
115,j
115,d
115,a
115,g
115,f
115,m
115,i
115,f
115,k
115,v
115,ak
115,o
115,ai
115,b
115,w
115,b
115,ah
115,ag
115,ag
115,aj
115,ad
115,ac
115,b
115,x
116,a
116,g
116,j
116,u
116,ae
116,c
116,i
116,k
116,y
116,d
116,ad
116,ac
116,ad
116,w
116,ad
116,w
116,b
116,ah
116,ad
116,x
117,c
117,d
117,m
117,a
117,f
117,g
117,v
117,e
117,al
117,u
117,f
117,a
117,i
117,ak
117,k
117,o
117,ai
117,b
117,ah
117,ag
117,aj
117,ad
117,x
118,ab
118,p
118,u
118,c
118,d
118,a
118,t
118,i
118,k
118,b
118,x
119,f
119,h
119,c
119,ae
119,s
119,aa
119,d
119,j
119,a
119,q
119,g
119,y
119,ak
119,i
119,k
119,o
119,ai
119,ad
119,x
120,c
120,f
120,u
120,a
120,m
120,d
120,ak
120,v
120,u
120,a
120,n
120,f
120,a
120,f
120,a
120,ak
120,n
120,i
120,f
120,k
120,ak
120,n
120,f
120,ak
120,n
120,f
120,f
120,f
120,f
120,ak
120,n
120,f
120,f
120,f
120,ak
120,n
120,f
120,ak
120,o
120,ai
120,b
120,x
121,c
121,al
121,u
121,a
121,d
121,i
121,g
121,k
121,ad
121,ac
121,b
121,ah
121,b
121,x
122,ae
122,al
122,f
122,aa
122,e
122,a
122,u
122,y
122,f
122,h
122,ak
122,g
122,c
122,q
122,s
122,o
122,i
122,k
122,d
122,ai
122,ad
122,x
123,g
123,al
123,p
123,m
123,t
123,c
123,e
123,ab
123,f
123,v
123,a
123,d
123,u
123,ak
123,o
123,z
123,a
123,u
123,a
123,i
123,k
123,b
123,w
123,b
123,x
124,a
124,c
124,al
124,i
124,d
124,k
124,b
124,x
125,aa
125,g
125,f
125,c
125,ak
125,a
125,l
125,h
125,e
125,u
125,al
125,t
125,p
125,q
125,s
125,af
125,d
125,o
125,a
125,z
125,u
125,i
125,k
125,b
125,ac
125,b
125,x
126,g
126,m
126,p
126,e
126,l
126,a
126,i
126,f
126,c
126,t
126,al
126,v
126,ak
126,k
126,d
126,n
126,f
126,ak
126,o
126,ai
126,b
126,ag
126,ah
126,aj
126,b
126,ac
126,ad
126,x
127,g
127,c
127,u
127,d
127,i
127,e
127,k
127,ad
127,ac
127,ad
127,x
128,e
128,c
128,d
128,a
128,al
128,u
128,a
128,u
128,u
128,a
128,i
128,k
128,b
128,ac
128,ad
128,x
129,p
129,a
129,s
129,q
129,af
129,al
129,h
129,c
129,u
129,f
129,d
129,e
129,r
129,t
129,g
129,a
129,f
129,u
129,i
129,f
129,k
129,f
129,f
129,ak
129,o
129,ai
129,b
129,ag
129,ag
129,aj
129,b
129,w
129,b
129,x
130,c
130,m
130,a
130,f
130,u
130,ae
130,ak
130,y
130,j
130,v
130,a
130,d
130,n
130,u
130,i
130,f
130,k
130,ak
130,o
130,z
130,b
130,ac
130,ad
130,ah
130,ag
130,ag
130,ag
130,aj
130,b
130,x
131,u
131,a
131,y
131,al
131,c
131,j
131,a
131,u
131,d
131,a
131,i
131,k
131,ad
131,x
132,g
132,c
132,al
132,a
132,d
132,u
132,u
132,a
132,i
132,k
132,ad
132,ac
132,b
132,ah
132,ag
132,ag
132,ag
132,aj
132,ad
132,w
132,ad
132,ag
132,ah
132,ag
132,ag
132,aj
132,ad
132,x
133,q
133,e
133,s
133,y
133,f
133,al
133,g
133,c
133,aa
133,ae
133,u
133,f
133,u
133,d
133,ak
133,n
133,f
133,f
133,a
133,i
133,ak
133,k
133,o
133,ai
133,ad
133,x
134,a
134,r
134,g
134,i
134,al
134,p
134,k
134,t
134,c
134,d
134,ad
134,ah
134,ag
134,aj
134,b
134,x
135,ae
135,y
135,c
135,d
135,u
135,a
135,i
135,k
135,b
135,ac
135,b
135,ah
135,ag
135,ag
135,aj
135,ad
135,x
136,u
136,al
136,c
136,e
136,i
136,d
136,k
136,b
136,w
136,ad
136,x
137,f
137,ae
137,y
137,a
137,e
137,m
137,al
137,c
137,g
137,d
137,v
137,a
137,i
137,f
137,ak
137,k
137,n
137,f
137,ak
137,n
137,f
137,f
137,ak
137,n
137,f
137,ak
137,n
137,f
137,f
137,ak
137,o
137,z
137,b
137,ac
137,ad
137,ac
137,ad
137,ag
137,aj
137,b
137,ac
137,ad
137,ag
137,ah
137,ag
137,aj
137,ad
137,x
138,p
138,m
138,a
138,g
138,f
138,t
138,c
138,ak
138,o
138,ab
138,e
138,al
138,ai
138,d
138,a
138,v
138,u
138,i
138,k
138,ad
138,x
139,a
139,e
139,c
139,al
139,u
139,d
139,a
139,u
139,u
139,a
139,i
139,k
139,ad
139,ah
139,ad
139,ac
139,ad
139,x
140,c
140,a
140,i
140,g
140,d
140,k
140,b
140,ah
140,b
140,ac
140,ad
140,x
141,e
141,al
141,c
141,g
141,a
141,d
141,i
141,k
141,ad
141,x
142,p
142,l
142,c
142,a
142,t
142,e
142,u
142,i
142,d
142,k
142,b
142,x
143,u
143,e
143,p
143,m
143,f
143,a
143,t
143,c
143,v
143,ak
143,i
143,l
143,al
143,n
143,d
143,k
143,f
143,f
143,ak
143,n
143,f
143,f
143,ak
143,o
143,ai
143,b
143,x
144,c
144,a
144,g
144,u
144,d
144,u
144,i
144,k
144,ad
144,ac
144,ad
144,w
144,b
144,x
145,e
145,g
145,al
145,a
145,i
145,c
145,k
145,d
145,ad
145,x
146,e
146,g
146,f
146,ak
146,a
146,u
146,c
146,m
146,o
146,d
146,v
146,ai
146,a
146,u
146,i
146,k
146,ad
146,w
146,ad
146,x
147,h
147,g
147,r
147,e
147,af
147,q
147,f
147,t
147,al
147,a
147,p
147,s
147,c
147,aa
147,ak
147,d
147,u
147,o
147,u
147,i
147,ai
147,k
147,b
147,x
148,m
148,c
148,ab
148,v
148,d
148,t
148,f
148,p
148,g
148,u
148,al
148,ak
148,u
148,i
148,n
148,f
148,ak
148,k
148,o
148,ai
148,ad
148,x
149,ae
149,c
149,a
149,y
149,d
149,u
149,a
149,a
149,i
149,k
149,b
149,x
150,al
150,s
150,q
150,g
150,f
150,a
150,af
150,c
150,f
150,d
150,u
150,ak
150,n
150,f
150,ak
150,n
150,a
150,f
150,ak
150,o
150,z
150,a
150,u
150,a
150,i
150,k
150,b
150,x
151,e
151,a
151,u
151,g
151,f
151,al
151,c
151,f
151,i
151,m
151,d
151,k
151,v
151,f
151,f
151,ak
151,n
151,f
151,f
151,ak
151,o
151,z
151,ad
151,w
151,ad
151,ah
151,b
151,x
152,a
152,e
152,u
152,l
152,t
152,p
152,g
152,al
152,c
152,i
152,k
152,d
152,ad
152,ag
152,ah
152,aj
152,b
152,x
153,a
153,f
153,c
153,r
153,e
153,d
153,p
153,t
153,f
153,m
153,g
153,a
153,v
153,u
153,f
153,a
153,u
153,ak
153,u
153,i
153,k
153,o
153,ai
153,b
153,x
154,c
154,h
154,u
154,a
154,q
154,aa
154,d
154,s
154,f
154,al
154,a
154,ak
154,n
154,f
154,f
154,u
154,i
154,ak
154,k
154,n
154,f
154,ak
154,o
154,ai
154,ad
154,ag
154,ag
154,ag
154,aj
154,b
154,ah
154,ad
154,ac
154,b
154,ag
154,ah
154,aj
154,b
154,x
155,c
155,al
155,a
155,d
155,u
155,e
155,u
155,a
155,u
155,a
155,u
155,i
155,k
155,b
155,ah
155,ag
155,ag
155,ag
155,ag
155,aj
155,ad
155,ac
155,b
155,ac
155,ad
155,w
155,b
155,w
155,b
155,x
156,h
156,g
156,y
156,s
156,c
156,j
156,aa
156,af
156,ae
156,u
156,f
156,e
156,d
156,q
156,ak
156,i
156,n
156,k
156,f
156,f
156,ak
156,n
156,f
156,f
156,f
156,ak
156,n
156,f
156,ak
156,n
156,f
156,f
156,ak
156,o
156,z
156,ad
156,ag
156,ah
156,aj
156,b
156,x
157,c
157,al
157,e
157,h
157,aa
157,f
157,d
157,s
157,u
157,q
157,f
157,f
157,u
157,a
157,f
157,u
157,ak
157,n
157,i
157,f
157,k
157,f
157,ak
157,n
157,f
157,ak
157,o
157,z
157,b
157,x
158,a
158,c
158,f
158,u
158,d
158,a
158,m
158,f
158,u
158,v
158,a
158,ak
158,u
158,o
158,z
158,i
158,k
158,b
158,x
159,g
159,m
