case_id,act_name
42,q
42,g
42,l
42,f
42,g
42,l
42,q
42,g
42,l
42,q
42,g
42,l
42,f
42,h
42,s
42,k
42,c
42,o
42,f
42,g
42,l
42,f
42,g
42,l
42,q
42,g
42,l
42,q
42,g
42,l
42,f
42,g
42,l
42,f
42,h
42,t
42,n
43,u
43,r
43,a
43,b
43,d
43,n
44,e
44,a
44,r
44,u
44,b
44,c
44,s
44,k
44,o
44,f
44,h
44,d
44,n
45,a
45,r
45,e
45,b
45,i
45,c
45,w
45,f
45,g
45,l
45,q
45,h
45,d
45,n
46,r
46,e
46,a
46,c
46,i
46,p
46,f
46,h
46,b
46,t
46,m
46,t
46,d
46,m
46,t
46,d
46,m
46,d
46,t
46,m
46,t
46,d
46,m
46,d
46,m
46,t
46,m
46,t
46,m
46,d
46,t
46,m
46,d
46,m
46,d
46,t
46,n
47,e
47,a
47,u
47,r
47,b
47,t
47,d
47,n
48,a
48,r
48,u
48,d
48,n
49,e
49,r
49,u
49,a
49,b
49,t
49,m
49,d
49,n
50,r
50,a
50,u
50,b
50,t
50,m
50,t
50,d
50,m
50,d
50,t
50,m
50,d
50,n
51,r
51,u
51,e
51,a
51,c
51,i
51,w
51,q
51,g
51,l
51,f
51,h
51,b
51,d
51,t
51,m
51,t
51,m
51,d
51,n
52,r
52,e
52,a
52,t
52,d
52,m
52,t
52,n
53,r
53,e
53,u
53,a
53,d
53,t
53,m
53,d
53,t
53,n
54,r
54,e
54,a
54,b
54,t
54,m
54,d
54,t
54,m
54,t
54,d
54,n
55,u
55,r
55,a
55,t
55,d
55,m
55,d
55,n
56,u
56,r
56,a
56,t
56,n
57,a
57,e
57,u
57,r
57,b
57,d
57,n
58,u
58,e
58,r
58,a
58,d
58,t
58,n
59,e
59,r
59,a
59,b
59,d
59,m
59,d
59,t
59,m
59,t
59,n
60,a
60,u
60,r
60,s
60,c
60,k
60,o
60,f
60,g
60,l
60,q
60,h
60,b
60,d
60,n
61,r
61,a
61,u
61,d
61,n
62,a
62,r
62,e
62,b
62,i
62,c
62,p
62,q
62,h
62,t
62,m
62,d
62,m
62,d
62,t
62,n
63,a
63,r
63,e
63,u
63,d
63,n
64,u
64,r
64,a
64,t
64,d
64,n
65,e
65,u
65,a
65,r
65,c
65,i
65,w
65,f
65,h
65,j
65,v
65,c
65,i
65,w
65,q
65,g
65,l
65,f
65,h
65,j
65,v
65,b
65,c
65,k
65,s
65,o
65,f
65,g
65,l
65,q
65,g
65,l
65,f
65,g
65,l
65,q
65,j
65,h
65,v
65,b
65,k
65,c
65,s
65,o
65,q
65,g
65,l
65,q
65,g
65,l
65,f
65,h
65,d
65,t
65,n
66,a
66,u
66,r
66,b
66,d
66,t
66,m
66,t
66,m
66,t
66,d
66,n
67,r
67,u
67,e
67,a
67,c
67,i
67,w
67,q
67,j
67,h
67,v
67,b
67,d
67,n
68,u
68,r
68,a
68,k
68,c
68,s
68,o
68,q
68,j
68,v
68,h
68,d
68,t
68,m
68,d
68,t
68,m
68,d
68,n
69,e
69,r
69,u
69,a
69,b
69,c
69,s
69,k
69,o
69,f
69,h
69,d
69,n
70,r
70,a
70,u
70,d
70,n
71,r
71,e
71,u
71,a
71,c
71,i
71,p
71,f
71,g
71,l
71,f
71,h
71,i
71,c
71,w
71,f
71,g
71,l
71,q
71,g
71,l
71,f
71,g
71,l
71,f
71,j
71,v
71,h
71,d
71,t
71,n
72,u
72,a
72,r
72,s
72,k
72,o
72,c
72,f
72,h
72,i
72,c
72,w
72,q
72,h
72,b
72,d
72,m
72,d
72,t
72,m
72,d
72,t
72,m
72,t
72,n
73,u
73,a
73,r
73,b
73,i
73,c
73,w
73,q
73,g
73,l
73,f
73,h
73,d
73,t
73,m
73,t
73,d
73,n
74,u
74,a
74,e
74,r
74,b
74,t
74,m
74,d
74,n
75,e
75,u
75,r
75,a
75,i
75,p
75,c
75,q
75,h
75,d
75,n
76,e
76,a
76,r
76,c
76,i
76,p
76,f
76,g
76,l
76,f
76,g
76,l
76,q
76,g
76,l
76,q
76,g
76,l
76,q
76,g
76,l
76,f
76,h
76,b
76,t
76,d
76,n
77,u
77,r
77,a
77,d
77,m
77,t
77,m
77,d
77,n
78,r
78,a
78,u
78,b
78,t
78,d
78,n
79,r
79,a
79,e
79,d
79,n
80,e
80,a
80,r
80,u
80,k
80,s
80,o
80,c
80,q
80,g
80,l
80,f
80,g
80,l
80,q
80,g
80,l
80,q
80,j
80,h
80,v
80,b
80,c
80,k
80,s
80,o
80,f
80,g
80,l
80,f
80,g
80,l
80,q
80,g
80,l
80,q
80,g
80,l
80,f
80,g
80,l
80,f
80,g
80,l
80,f
80,g
80,l
80,f
80,g
80,l
80,q
80,h
80,j
80,v
80,k
80,c
80,s
80,o
80,q
80,g
80,l
80,f
80,g
80,l
80,q
80,h
80,t
80,n
81,r
81,u
81,e
81,a
81,t
81,d
81,m
81,d
81,t
81,n
82,e
82,r
82,u
82,a
82,b
82,c
82,k
82,s
82,o
82,f
82,g
82,l
82,q
82,h
82,d
82,t
82,n
83,a
83,u
83,r
83,b
83,t
83,n
84,a
84,e
84,r
84,b
84,k
84,s
84,c
84,o
84,f
84,g
84,l
84,f
84,h
84,b
84,c
84,i
84,p
84,q
84,g
84,l
84,q
84,g
84,l
84,f
84,g
84,l
84,f
84,g
84,l
84,f
84,h
84,b
84,s
84,c
84,k
84,o
84,q
84,g
84,l
84,q
84,g
84,l
84,f
84,g
84,l
84,f
84,h
84,j
84,v
84,b
84,s
84,k
84,o
84,c
84,f
84,g
84,l
84,q
84,g
84,l
84,q
84,g
84,l
84,f
84,h
84,c
84,s
84,k
84,o
84,q
84,g
84,l
84,q
84,h
84,j
84,v
84,b
84,d
84,t
84,n
85,r
85,a
85,e
85,u
85,b
85,c
85,i
85,p
85,q
85,h
85,j
85,v
85,i
85,c
85,p
85,f
85,h
85,b
85,d
85,t
85,n
86,a
86,e
86,u
86,r
86,d
86,t
86,n
87,a
87,u
87,r
87,e
87,b
87,c
87,i
87,w
87,q
87,g
87,l
87,f
87,h
87,j
87,v
87,d
87,m
87,d
87,t
87,n
88,e
88,a
88,r
88,t
88,n
89,r
89,a
89,e
89,d
89,n
90,e
90,r
90,u
90,a
90,d
90,t
90,m
90,d
90,t
90,m
90,t
90,n
91,a
91,u
91,r
91,k
91,c
91,s
91,o
91,q
91,g
91,l
91,f
91,g
91,l
91,q
91,g
91,l
91,f
91,g
91,l
91,f
91,h
91,b
91,k
91,c
91,s
91,o
91,q
91,g
91,l
91,q
91,h
91,k
91,c
91,s
91,o
91,q
91,j
91,h
91,v
91,b
91,t
91,d
91,m
91,t
91,n
92,r
92,e
92,u
92,a
92,d
92,t
92,n
93,r
93,a
93,e
93,u
93,b
93,k
93,c
93,s
93,o
93,q
93,g
93,l
93,q
93,g
93,l
93,q
93,h
93,k
93,c
93,s
93,o
93,q
93,j
93,v
93,h
93,b
93,c
93,k
93,s
93,o
93,q
93,g
93,l
93,f
93,g
93,l
93,f
93,h
93,b
93,i
93,c
93,p
93,q
93,g
93,l
93,q
93,j
93,h
93,v
93,t
93,m
93,d
93,t
93,m
93,t
93,m
93,d
93,m
93,d
93,t
93,n
94,u
94,r
94,e
94,a
94,k
94,c
94,s
94,o
94,q
94,g
94,l
94,q
94,g
94,l
94,f
94,g
94,l
94,q
94,g
94,l
94,q
94,j
94,h
94,v
94,t
94,n
95,e
95,r
95,u
95,a
95,d
95,m
95,t
95,d
95,m
95,t
95,d
95,m
95,d
95,n
96,e
96,r
96,a
96,b
96,t
96,d
96,n
97,a
97,r
97,e
97,b
97,d
97,t
97,m
97,d
97,m
97,d
97,n
98,u
98,r
98,a
98,e
98,i
98,c
98,p
98,q
98,h
98,i
98,p
98,c
98,f
98,h
98,t
98,n
99,e
99,u
99,r
99,a
99,b
99,d
99,t
99,n
100,a
100,r
100,e
100,u
100,b
100,c
100,s
100,k
100,o
100,f
100,h
100,d
100,t
100,m
100,t
100,d
100,n
101,a
101,e
101,r
101,c
101,i
101,w
101,f
101,h
101,b
101,c
101,i
101,p
101,f
101,g
101,l
101,q
101,h
101,i
101,c
101,w
101,q
101,g
101,l
101,f
101,h
101,j
101,v
101,s
101,c
101,k
101,o
101,q
101,g
101,l
101,f
101,h
101,j
101,v
101,b
101,t
101,d
101,m
101,d
101,m
101,d
101,t
101,n
102,u
102,r
102,e
102,a
102,b
102,s
102,c
102,k
102,o
102,f
102,g
102,l
102,f
102,g
102,l
102,q
102,j
102,h
102,v
102,b
102,s
102,k
102,c
102,o
102,q
102,g
102,l
102,q
102,g
102,l
102,f
102,h
102,c
102,i
102,w
102,q
102,g
102,l
102,f
102,h
102,b
102,t
102,d
102,m
102,d
102,t
102,m
102,t
102,d
102,m
102,t
102,m
102,t
102,m
102,t
102,n
103,r
103,u
103,e
103,a
103,b
103,d
103,t
103,m
103,d
103,m
103,t
103,d
103,n
104,r
104,a
104,e
104,t
104,m
104,d
104,m
104,d
104,t
104,m
104,d
104,t
104,n
105,e
105,r
105,a
105,d
105,n
106,a
106,e
106,r
106,b
106,i
106,p
106,c
106,f
106,j
106,h
106,v
106,k
106,c
106,s
106,o
106,f
106,h
106,j
106,v
106,t
106,d
106,n
107,u
107,r
107,e
107,a
107,b
107,t
107,d
107,n
108,u
108,a
108,r
108,b
108,d
108,t
108,m
108,t
108,n
109,u
109,a
109,e
109,r
109,b
109,t
109,d
109,n
110,u
110,r
110,a
110,b
110,c
110,i
110,w
110,q
110,g
110,l
110,q
110,g
110,l
110,f
110,h
110,j
110,v
110,b
110,d
110,n
111,a
111,u
111,r
111,e
111,b
111,d
111,t
111,n
112,a
112,u
112,r
112,b
112,c
112,i
112,p
112,q
112,h
112,j
112,v
112,c
112,k
112,s
112,o
112,f
112,j
112,h
112,v
112,b
112,c
112,k
112,s
112,o
112,f
112,h
112,b
112,d
112,t
112,n
113,a
113,u
113,r
113,c
113,s
113,k
113,o
113,q
113,g
113,l
113,q
113,h
113,i
113,p
113,c
113,q
113,h
113,b
113,k
113,s
113,c
113,o
113,f
113,h
113,j
113,v
113,d
113,t
113,n
114,r
114,a
114,u
114,b
114,c
114,i
114,w
114,f
114,g
114,l
114,q
114,g
114,l
114,f
114,h
114,s
114,k
114,c
114,o
114,q
114,g
114,l
114,q
114,h
114,c
114,i
114,w
114,f
114,h
114,j
114,v
114,d
114,n
115,e
115,u
115,a
115,r
115,t
115,d
115,m
115,d
115,n
116,e
116,a
116,r
116,u
116,k
116,s
116,c
116,o
116,q
116,g
116,l
116,f
116,g
116,l
116,f
116,g
116,l
116,q
116,j
116,h
116,v
116,i
116,w
116,c
116,q
116,g
116,l
116,q
116,h
116,b
116,c
116,k
116,s
116,o
116,f
116,h
116,b
116,t
116,n
117,a
117,e
117,r
117,s
117,c
117,k
117,o
117,f
117,h
117,j
117,v
117,b
117,k
117,s
117,c
117,o
117,q
117,g
117,l
117,f
117,h
117,j
117,v
117,b
117,d
117,m
117,t
117,d
117,n
118,e
118,r
118,a
118,t
118,m
118,d
118,t
118,m
118,t
118,d
118,n
119,e
119,a
119,r
119,b
119,k
119,c
119,s
119,o
119,f
119,g
119,l
119,f
119,g
119,l
119,q
119,g
119,l
119,q
119,j
119,h
119,v
119,c
119,k
119,s
119,o
119,f
119,h
119,b
119,t
119,m
119,d
119,t
119,n
120,u
120,a
120,r
120,d
120,n
121,a
121,r
121,e
121,d
121,n
122,a
122,r
122,u
122,e
122,b
122,c
122,i
122,p
122,f
122,h
122,c
122,i
122,p
122,q
122,j
122,h
122,v
122,b
122,i
122,w
122,c
122,f
122,j
122,h
122,v
122,b
122,i
122,c
122,w
122,f
122,h
122,d
122,m
122,t
122,n
123,r
123,a
123,e
123,d
123,m
123,t
123,m
123,d
123,n
124,a
124,e
124,r
124,b
124,d
124,n
125,r
125,e
125,a
125,b
125,i
125,c
125,w
125,q
125,j
125,h
125,v
125,b
125,s
125,k
125,c
125,o
125,q
125,h
125,b
125,t
125,n
126,r
126,a
126,e
126,b
126,t
126,n
127,e
127,u
127,r
127,a
127,c
127,i
127,p
127,f
127,g
127,l
127,f
127,h
127,j
127,v
127,b
127,t
127,m
127,t
127,n
128,a
128,r
128,u
128,e
128,d
128,t
128,m
128,t
128,n
129,a
129,r
129,u
129,b
129,i
129,w
129,c
129,q
129,g
129,l
129,f
129,h
129,b
129,s
129,c
129,k
129,o
129,q
129,g
129,l
129,q
129,g
129,l
129,f
129,h
129,b
129,t
129,d
129,n
130,u
130,a
130,r
130,c
130,s
130,k
130,o
130,q
130,h
130,b
130,d
130,t
130,n
131,e
131,u
131,r
131,a
131,b
131,d
131,n
132,u
132,r
132,a
132,d
132,n
133,a
133,e
133,u
133,r
133,i
133,c
133,w
133,f
133,h
133,j
133,v
133,s
133,k
133,o
133,c
133,q
133,g
133,l
133,q
133,g
133,l
133,f
133,g
133,l
133,f
133,g
133,l
133,q
133,j
133,v
133,h
133,t
133,n
134,u
134,r
134,e
134,a
134,b
134,t
134,m
134,d
134,t
134,n
135,u
135,a
135,r
135,e
135,c
135,s
135,k
135,o
135,q
135,g
135,l
135,f
135,g
135,l
135,f
135,h
135,s
135,c
135,k
135,o
135,q
135,h
135,b
135,t
135,m
135,d
135,m
135,t
135,d
135,m
135,d
135,n
136,a
136,r
136,u
136,b
136,d
136,m
136,d
136,m
136,d
136,t
136,n
137,r
137,u
137,a
137,d
137,t
137,m
137,d
137,n
138,a
138,r
138,u
138,d
138,m
138,d
138,t
138,n
139,r
139,u
139,a
139,k
139,c
139,s
139,o
139,q
139,h
139,j
139,v
139,b
139,t
139,d
139,m
139,d
139,n
140,u
140,a
140,e
140,r
140,d
140,n
141,a
141,e
141,r
141,b
141,s
141,k
141,o
141,c
141,q
141,g
141,l
141,q
141,j
141,h
141,v
141,d
141,t
141,n
142,u
142,e
142,r
142,a
142,b
142,t
142,n
143,e
143,u
143,a
143,r
143,b
143,s
143,k
143,c
143,o
143,f
143,h
143,j
143,v
143,b
143,d
143,n
144,a
144,r
144,e
144,b
144,d
144,t
144,m
144,d
144,n
145,e
145,a
145,r
145,t
145,n
146,r
146,a
146,u
146,d
146,m
146,t
146,d
146,m
146,d
146,t
146,m
146,d
146,t
146,m
146,d
146,t
146,m
146,d
146,t
146,m
146,t
146,m
146,d
146,n
147,a
147,e
147,u
147,r
147,d
147,t
147,m
147,d
147,m
147,t
147,n
148,a
148,e
148,r
148,d
148,m
148,t
148,d
148,m
148,t
148,d
148,m
148,t
148,n
149,u
149,r
149,a
149,e
149,s
149,c
149,k
149,o
149,f
149,h
149,b
149,t
149,n
150,e
150,r
150,a
150,b
150,c
150,i
150,p
150,q
150,g
150,l
150,q
150,g
150,l
150,f
150,h
150,j
150,v
150,b
150,i
150,c
150,w
150,f
150,h
150,j
150,v
150,d
150,t
150,n
151,r
151,a
151,u
151,e
151,b
151,c
151,s
151,k
151,o
151,f
151,g
151,l
151,q
151,j
151,h
151,v
151,b
151,i
151,c
151,p
151,q
151,j
151,h
151,v
151,b
151,c
151,k
151,s
151,o
151,q
151,j
151,h
151,v
151,d
151,m
151,d
151,t
151,m
151,d
151,m
151,d
151,n
152,e
152,r
152,a
152,t
152,d
152,n
153,u
153,r
153,e
153,a
153,b
153,d
153,t
153,m
153,t
153,n
154,e
154,u
154,a
154,r
154,d
154,t
154,m
154,t
154,d
154,n
155,u
155,a
155,r
155,e
155,b
155,t
155,d
155,m
155,d
155,n
156,u
156,r
156,a
156,b
156,k
156,s
156,c
156,o
156,f
156,g
156,l
156,q
156,h
156,b
156,c
156,i
156,w
156,q
156,h
156,i
156,p
156,c
156,q
156,g
156,l
156,q
156,g
156,l
156,q
156,h
156,j
156,v
156,c
156,i
156,p
156,f
156,g
156,l
156,q
156,g
156,l
156,q
156,h
156,j
156,v
156,c
156,i
156,w
156,q
156,g
156,l
156,f
156,h
156,i
156,c
156,w
156,q
156,h
156,b
156,d
156,t
156,n
157,e
157,r
157,a
157,b
157,t
157,n
158,a
158,u
158,r
158,c
158,k
158,s
158,o
158,q
158,j
158,h
158,v
158,b
158,i
158,w
158,c
158,q
158,h
158,b
158,t
158,d
158,m
158,d
158,m
158,d
158,t
158,m
158,t
158,m
158,t
158,d
158,m
158,d
158,t
158,n
159,e
159,a
159,r
159,b
159,d
159,m
159,d
159,n
160,a
160,r
160,e
160,t
160,n
161,e
161,r
161,a
161,u
161,b
161,s
161,c
161,k
161,o
161,f
161,h
161,b
161,t
161,d
161,n
162,a
162,r
162,e
162,u
162,s
162,c
162,k
162,o
162,f
162,h
162,c
162,i
162,p
162,f
162,h
162,j
162,v
162,b
162,d
162,t
162,n
163,a
163,r
163,e
163,c
163,s
163,k
163,o
163,f
163,g
163,l
163,f
163,g
163,l
163,q
163,h
163,b
163,d
163,m
163,t
163,n
164,r
164,e
164,a
164,i
164,c
164,w
164,f
164,h
164,j
164,v
164,b
164,d
164,n
165,a
165,u
165,r
165,e
165,d
165,t
165,n
166,a
166,r
166,u
166,c
166,i
166,p
166,q
166,g
166,l
166,f
166,h
166,j
166,v
166,i
166,c
166,p
166,f
166,h
166,d
166,t
166,m
166,t
166,n
167,r
167,u
167,e
167,a
167,c
167,k
167,s
167,o
167,q
167,j
167,h
167,v
167,d
167,n
168,a
168,u
168,e
168,r
168,s
168,c
168,k
168,o
168,f
168,h
168,d
168,t
168,m
168,d
168,m
168,t
168,d
168,m
168,d
168,n
169,r
169,a
169,u
169,d
169,t
169,n
170,r
170,e
170,u
170,a
170,t
170,d
170,m
170,d
170,t
170,n
171,u
171,e
171,a
171,r
171,i
171,c
171,w
171,q
171,g
171,l
171,f
171,g
171,l
171,q
171,h
171,b
171,d
171,m
171,d
171,n
172,a
172,u
172,e
172,r
172,c
172,k
172,s
172,o
172,f
172,h
172,d
172,t
172,m
172,t
172,d
172,m
172,d
172,m
172,d
172,m
172,t
172,d
172,n
173,e
173,a
173,r
173,u
173,d
173,m
173,t
173,n
174,r
174,u
174,a
174,e
174,b
174,t
174,n
175,u
175,r
175,a
175,b
175,t
175,m
175,t
175,n
176,r
176,u
176,e
176,a
176,d
176,t
176,m
176,t
176,m
176,d
176,m
176,t
176,n
177,u
177,a
177,r
177,c
177,k
177,s
177,o
177,q
177,h
177,d
177,n
178,u
178,r
178,a
178,c
178,k
178,s
178,o
178,f
178,h
178,b
178,i
178,c
178,w
178,f
178,g
178,l
178,q
178,h
178,b
178,d
178,t
178,n
179,e
179,r
179,a
179,t
179,d
179,m
179,d
179,t
179,m
179,d
179,m
179,t
179,d
179,n
180,e
180,u
180,a
180,r
180,b
180,t
180,d
180,m
180,t
180,m
180,d
180,n
181,r
181,e
181,a
181,b
181,k
181,c
181,s
181,o
181,q
181,g
181,l
181,q
181,j
181,h
181,v
181,d
181,t
181,m
181,t
181,d
181,n
182,u
182,r
182,a
182,i
182,c
182,w
182,f
182,g
182,l
182,q
182,h
182,i
182,p
182,c
182,q
182,g
182,l
182,f
182,h
182,b
182,i
182,c
182,p
182,f
182,h
182,t
182,d
182,m
182,d
182,t
182,n
183,u
183,a
183,r
183,e
183,b
183,c
183,i
183,p
183,q
183,g
183,l
183,q
183,g
183,l
183,f
183,h
183,j
183,v
183,t
183,m
183,d
183,n
184,a
184,r
184,u
184,b
184,c
184,s
184,k
184,o
184,q
184,h
184,j
184,v
184,b
184,d
184,t
184,m
184,t
184,n
185,a
185,e
185,r
185,b
185,t
185,d
185,m
185,t
185,d
185,n
186,e
186,a
186,r
186,b
186,t
186,d
186,m
186,d
186,m
186,d
186,t
186,n
187,r
187,u
187,e
187,a
187,b
187,t
187,d
187,m
187,t
187,d
187,m
187,t
187,d
187,n
188,a
188,e
188,r
188,b
188,d
188,n
189,u
189,e
189,r
189,a
189,b
189,c
189,i
189,p
189,q
189,h
189,j
189,v
189,b
189,d
189,t
189,n
190,a
190,u
190,r
190,t
190,m
190,t
190,d
190,n
191,r
191,a
191,u
191,k
191,s
191,c
191,o
191,f
191,h
191,j
191,v
191,d
191,t
191,m
191,d
191,m
191,t
191,d
191,m
191,t
191,d
191,n
192,r
192,e
192,a
192,u
192,c
192,i
192,w
192,q
192,h
192,b
192,t
192,d
192,n
193,e
193,a
193,u
193,r
193,t
193,d
193,n
194,a
194,e
194,r
194,b
194,s
194,k
194,c
194,o
194,q
194,g
194,l
194,f
194,g
194,l
194,q
194,g
194,l
194,f
194,g
194,l
194,f
194,g
194,l
194,f
194,h
194,b
194,i
194,c
194,w
194,q
194,j
194,v
194,h
194,t
194,d
194,n
195,r
195,a
195,u
195,t
195,n
196,a
196,r
196,u
196,b
196,t
196,d
196,m
196,d
196,n
197,r
197,e
197,a
197,u
197,b
197,i
197,c
197,p
197,q
197,h
197,c
197,k
197,s
197,o
197,f
197,j
197,h
197,v
197,d
197,t
197,m
197,t
197,d
197,n
198,e
198,a
198,r
198,b
198,d
198,m
198,d
198,m
198,d
198,n
199,e
199,r
199,a
199,b
199,c
199,k
199,s
199,o
199,q
199,h
199,j
199,v
199,t
199,m
199,d
199,m
199,d
199,n
200,r
200,u
200,a
200,c
200,i
200,w
200,q
200,h
200,c
200,i
200,w
200,f
200,j
200,h
200,v
200,d
200,t
200,m
200,t
200,d
200,m
200,d
200,m
200,d
200,m
200,d
200,t
200,n
201,r
201,a
201,u
201,d
201,n
202,u
202,r
202,a
202,d
202,m
202,d
202,m
202,d
202,n
203,r
203,e
203,a
203,u
203,b
203,c
203,k
203,s
203,o
203,f
203,g
203,l
203,f
203,g
203,l
203,f
203,g
203,l
203,f
203,g
203,l
203,f
203,g
203,l
203,f
203,h
203,b
203,s
203,c
203,k
203,o
203,f
203,h
203,j
203,v
203,c
203,i
203,p
203,q
203,g
203,l
203,f
203,g
203,l
203,f
203,g
203,l
203,q
203,j
203,h
203,v
203,t
203,m
